actual,probability_of_default,risk_band,decision,credit_score
0,0.04170102524351203,Very Low Risk,Approve,827
0,0.05009754693141102,Very Low Risk,Approve,822
0,0.03994913292630349,Very Low Risk,Approve,828
0,0.07009279590119356,Very Low Risk,Approve,811
1,0.14185345438389663,Low Risk,Manual Review,772
0,0.4659254420098265,Very High Risk,Reject,594
0,0.1236059256460783,Low Risk,Manual Review,782
0,0.04413460315038306,Very Low Risk,Approve,826
1,0.3462813456523868,Very High Risk,Reject,660
1,0.2619400838173638,High Risk,Reject,706
0,0.2849827500483848,High Risk,Reject,693
1,0.5462191076068205,Very High Risk,Reject,550
1,0.18165706176399501,Medium Risk,Manual Review,750
0,0.07401256216284838,Very Low Risk,Approve,809
0,0.12570504072826053,Low Risk,Manual Review,781
0,0.23806937323739608,High Risk,Manual Review,719
0,0.4223264311741504,Very High Risk,Reject,618
1,0.06566815980715386,Very Low Risk,Approve,814
1,0.525035668521671,Very High Risk,Reject,561
0,0.06082762862231918,Very Low Risk,Approve,817
1,0.4320679658752118,Very High Risk,Reject,612
0,0.19748250045780733,Medium Risk,Manual Review,741
0,0.2738265344318653,High Risk,Reject,699
0,0.09861385070479739,Low Risk,Approve,796
0,0.2030819643880031,Medium Risk,Manual Review,738
0,0.34612507760167965,Very High Risk,Reject,660
0,0.17883419175292922,Medium Risk,Manual Review,752
0,0.05283559997388443,Very Low Risk,Approve,821
0,0.364711623367967,Very High Risk,Reject,649
0,0.0816465836716338,Very Low Risk,Approve,805
0,0.11835092975933578,Low Risk,Manual Review,785
0,0.2615000072547019,High Risk,Reject,706
0,0.13414336565718968,Low Risk,Manual Review,776
0,0.08240083114533138,Very Low Risk,Approve,805
0,0.05333270604636378,Very Low Risk,Approve,821
0,0.04379729792879535,Very Low Risk,Approve,826
1,0.24781699403735516,High Risk,Manual Review,714
0,0.4754217384583491,Very High Risk,Reject,589
0,0.044227723867408114,Very Low Risk,Approve,826
1,0.023375352270921232,Very Low Risk,Approve,837
0,0.19528246386329784,Medium Risk,Manual Review,743
0,0.4072032269260721,Very High Risk,Reject,626
0,0.19703001970611816,Medium Risk,Manual Review,742
0,0.16107446689337793,Medium Risk,Manual Review,761
0,0.11700384479092145,Low Risk,Manual Review,786
1,0.3421232186140956,Very High Risk,Reject,662
0,0.16357949728497953,Medium Risk,Manual Review,760
0,0.03367756499797225,Very Low Risk,Approve,831
0,0.06414468509542184,Very Low Risk,Approve,815
0,0.3729191330337968,Very High Risk,Reject,645
1,0.4763215469135965,Very High Risk,Reject,588
0,0.10321877176984764,Low Risk,Manual Review,793
0,0.17604091385201895,Medium Risk,Manual Review,753
0,0.0972027362238132,Low Risk,Approve,797
0,0.24521495199022636,High Risk,Manual Review,715
1,0.34455165925312303,Very High Risk,Reject,660
0,0.4100057013305811,Very High Risk,Reject,624
1,0.3020183489980369,High Risk,Reject,684
0,0.28062412226844285,High Risk,Reject,696
0,0.2158343220327277,High Risk,Manual Review,731
0,0.15333933808983152,Medium Risk,Manual Review,766
0,0.42409985345036466,Very High Risk,Reject,617
0,0.1443533388888438,Low Risk,Manual Review,771
0,0.04055345135493625,Very Low Risk,Approve,828
0,0.25775440132234195,High Risk,Reject,708
1,0.3878324251210779,Very High Risk,Reject,637
0,0.1170786760616848,Low Risk,Manual Review,786
0,0.25387176210925005,High Risk,Reject,710
0,0.2707372329499507,High Risk,Reject,701
1,0.2576988000414013,High Risk,Reject,708
0,0.11280181484471925,Low Risk,Manual Review,788
1,0.2968666061626343,High Risk,Reject,687
0,0.06561780611446433,Very Low Risk,Approve,814
0,0.19426594467725292,Medium Risk,Manual Review,743
0,0.27053119935634734,High Risk,Reject,701
0,0.2378489700009438,High Risk,Manual Review,719
0,0.13851112014349287,Low Risk,Manual Review,774
1,0.45059518203463766,Very High Risk,Reject,602
0,0.22155438981054085,High Risk,Manual Review,728
0,0.29503731958569546,High Risk,Reject,688
0,0.16426689358869268,Medium Risk,Manual Review,760
0,0.0684879060944087,Very Low Risk,Approve,812
0,0.057270077030137534,Very Low Risk,Approve,819
1,0.2530566624944881,High Risk,Reject,711
1,0.3836178185181719,Very High Risk,Reject,639
0,0.10703751771876799,Low Risk,Manual Review,791
0,0.0708234527892035,Very Low Risk,Approve,811
0,0.3634016383030612,Very High Risk,Reject,650
0,0.22618543456841503,High Risk,Manual Review,726
0,0.1926149801926737,Medium Risk,Manual Review,744
0,0.37410541938413594,Very High Risk,Reject,644
0,0.2764498933296742,High Risk,Reject,698
0,0.09743015351297374,Low Risk,Approve,796
0,0.41801911930068103,Very High Risk,Reject,620
1,0.09975496415085731,Low Risk,Approve,795
0,0.04180769631602364,Very Low Risk,Approve,827
0,0.311421455243211,Very High Risk,Reject,679
0,0.15194469457310333,Medium Risk,Manual Review,766
0,0.29210819386002307,High Risk,Reject,689
0,0.29216341415900254,High Risk,Reject,689
1,0.2502168173553931,High Risk,Reject,712
0,0.2474210720089442,High Risk,Manual Review,714
0,0.056643238881905374,Very Low Risk,Approve,819
0,0.27805784688379803,High Risk,Reject,697
0,0.3152112398822314,Very High Risk,Reject,677
1,0.16561535563541394,Medium Risk,Manual Review,759
0,0.060063135197411445,Very Low Risk,Approve,817
0,0.0705077715100784,Very Low Risk,Approve,811
1,0.3715420939254444,Very High Risk,Reject,646
0,0.07359254573464873,Very Low Risk,Approve,810
0,0.1045449173850142,Low Risk,Manual Review,793
0,0.09282117379602912,Low Risk,Approve,799
1,0.37106507938048505,Very High Risk,Reject,646
0,0.11159095328278623,Low Risk,Manual Review,789
0,0.24350924654667883,High Risk,Manual Review,716
1,0.45630628596349204,Very High Risk,Reject,599
1,0.3842350439120743,Very High Risk,Reject,639
1,0.4824925260431707,Very High Risk,Reject,585
0,0.2232928196503229,High Risk,Manual Review,727
0,0.04285234022587935,Very Low Risk,Approve,826
0,0.4965953592276622,Very High Risk,Reject,577
1,0.08226473181508497,Very Low Risk,Approve,805
1,0.2815581635948326,High Risk,Reject,695
0,0.1806433845848202,Medium Risk,Manual Review,751
0,0.0562029332621352,Very Low Risk,Approve,819
0,0.273213670441029,High Risk,Reject,700
0,0.2292160538329774,High Risk,Manual Review,724
0,0.22160749866728544,High Risk,Manual Review,728
0,0.35769317085022556,Very High Risk,Reject,653
1,0.4942065851163704,Very High Risk,Reject,578
0,0.15126238069035733,Medium Risk,Manual Review,767
0,0.4231824718344319,Very High Risk,Reject,617
0,0.31263807420848916,Very High Risk,Reject,678
1,0.13518954745419193,Low Risk,Manual Review,776
0,0.41981567802038533,Very High Risk,Reject,619
1,0.3948726827071804,Very High Risk,Reject,633
0,0.0892493579861395,Very Low Risk,Approve,801
0,0.17835558829461226,Medium Risk,Manual Review,752
0,0.39278852449588314,Very High Risk,Reject,634
0,0.13278710540237607,Low Risk,Manual Review,777
0,0.029130731730094027,Very Low Risk,Approve,834
0,0.11458723251314808,Low Risk,Manual Review,787
1,0.24943466950537901,High Risk,Manual Review,713
0,0.2351985886428736,High Risk,Manual Review,721
0,0.32736606947892166,Very High Risk,Reject,670
0,0.04107295163344517,Very Low Risk,Approve,827
1,0.12549338842187796,Low Risk,Manual Review,781
0,0.2695129356011805,High Risk,Reject,702
1,0.12082926921801981,Low Risk,Manual Review,784
0,0.09508534359454328,Low Risk,Approve,798
0,0.4251727315143715,Very High Risk,Reject,616
0,0.08740135913955854,Very Low Risk,Approve,802
0,0.19272709240337327,Medium Risk,Manual Review,744
1,0.3470980198503317,Very High Risk,Reject,659
0,0.05487360761159865,Very Low Risk,Approve,820
0,0.20354727396849737,Medium Risk,Manual Review,738
1,0.40693167821895876,Very High Risk,Reject,626
0,0.058219065222076864,Very Low Risk,Approve,818
0,0.24414021533717356,High Risk,Manual Review,716
0,0.03867854791156992,Very Low Risk,Approve,829
0,0.056268806282018836,Very Low Risk,Approve,819
0,0.2171186411778197,High Risk,Manual Review,731
0,0.15404892959335884,Medium Risk,Manual Review,765
0,0.4275632866096402,Very High Risk,Reject,615
0,0.16078508967003372,Medium Risk,Manual Review,762
0,0.031197146822279177,Very Low Risk,Approve,833
1,0.12918365073441687,Low Risk,Manual Review,779
0,0.11405598940329155,Low Risk,Manual Review,787
0,0.07809348387090044,Very Low Risk,Approve,807
0,0.0675565839467804,Very Low Risk,Approve,813
0,0.20015831442893126,Medium Risk,Manual Review,740
0,0.0467602232340476,Very Low Risk,Approve,824
1,0.24828592771800792,High Risk,Manual Review,713
0,0.035544343018954296,Very Low Risk,Approve,830
0,0.049317834352431256,Very Low Risk,Approve,823
0,0.47096871377277627,Very High Risk,Reject,591
0,0.3894838703443796,Very High Risk,Reject,636
1,0.26489315499061555,High Risk,Reject,704
0,0.047493256352434614,Very Low Risk,Approve,824
0,0.05262975583385485,Very Low Risk,Approve,821
0,0.13354576922209055,Low Risk,Manual Review,777
0,0.33769717860065884,Very High Risk,Reject,664
1,0.1737900946217738,Medium Risk,Manual Review,754
0,0.10744781517899261,Low Risk,Manual Review,791
0,0.1441429010920422,Low Risk,Manual Review,771
0,0.2759722787458575,High Risk,Reject,698
0,0.08813441105271075,Very Low Risk,Approve,802
0,0.18442991534911485,Medium Risk,Manual Review,749
0,0.13104884425076932,Low Risk,Manual Review,778
0,0.06982560608689839,Very Low Risk,Approve,812
0,0.05246844273657182,Very Low Risk,Approve,821
0,0.20845168381644497,Medium Risk,Manual Review,735
0,0.2370083346443032,High Risk,Manual Review,720
1,0.21318973002818245,Medium Risk,Manual Review,733
1,0.3827201808829948,Very High Risk,Reject,640
0,0.12320277848640361,Low Risk,Manual Review,782
0,0.09078040402838654,Low Risk,Approve,800
0,0.2243602860083697,High Risk,Manual Review,727
1,0.4888056537207448,Very High Risk,Reject,581
0,0.12611703548849248,Low Risk,Manual Review,781
0,0.04011413740200922,Very Low Risk,Approve,828
0,0.06187216499423555,Very Low Risk,Approve,816
0,0.1760587934352511,Medium Risk,Manual Review,753
0,0.17874283688994938,Medium Risk,Manual Review,752
0,0.31333927993911687,Very High Risk,Reject,678
0,0.1443533388888438,Low Risk,Manual Review,771
0,0.08842457979207952,Very Low Risk,Approve,801
0,0.302385697187951,High Risk,Reject,684
0,0.05171949375043886,Very Low Risk,Approve,822
1,0.12977139686435396,Low Risk,Manual Review,779
0,0.19465762167397638,Medium Risk,Manual Review,743
0,0.3860120094283649,Very High Risk,Reject,638
0,0.17360486191880828,Medium Risk,Manual Review,755
0,0.03998471474544078,Very Low Risk,Approve,828
0,0.23895400926875593,High Risk,Manual Review,719
0,0.05916025052084741,Very Low Risk,Approve,817
0,0.07448259530709317,Very Low Risk,Approve,809
1,0.42366044523879637,Very High Risk,Reject,617
0,0.08004341241325845,Very Low Risk,Approve,806
0,0.19382595537346434,Medium Risk,Manual Review,743
0,0.06544699480842385,Very Low Risk,Approve,814
0,0.4681138558769039,Very High Risk,Reject,593
0,0.13171271586038105,Low Risk,Manual Review,778
0,0.21520385192433414,High Risk,Manual Review,732
0,0.19226240033953954,Medium Risk,Manual Review,744
0,0.08046667036810407,Very Low Risk,Approve,806
0,0.053199604810899984,Very Low Risk,Approve,821
0,0.03810498993861766,Very Low Risk,Approve,829
0,0.20207194063092246,Medium Risk,Manual Review,739
0,0.13957142541492581,Low Risk,Manual Review,773
0,0.282865538480887,High Risk,Reject,694
0,0.19988722187347843,Medium Risk,Manual Review,740
0,0.02411818060455159,Very Low Risk,Approve,837
0,0.13012039670612968,Low Risk,Manual Review,778
0,0.3245105934064706,Very High Risk,Reject,672
1,0.17631661837098445,Medium Risk,Manual Review,753
1,0.06883486767329629,Very Low Risk,Approve,812
0,0.3764200619277994,Very High Risk,Reject,643
0,0.20120448244098163,Medium Risk,Manual Review,739
1,0.2811165367326013,High Risk,Reject,695
1,0.318185568737698,Very High Risk,Reject,675
1,0.4356960730891479,Very High Risk,Reject,610
0,0.09992149236426076,Low Risk,Approve,795
0,0.09325273821229474,Low Risk,Approve,799
0,0.1659313152436016,Medium Risk,Manual Review,759
1,0.14002661496410912,Low Risk,Manual Review,773
1,0.15362054364438588,Medium Risk,Manual Review,766
0,0.19258609866735418,Medium Risk,Manual Review,744
0,0.08952513639485422,Very Low Risk,Approve,801
0,0.19880936038754468,Medium Risk,Manual Review,741
0,0.23735927940702678,High Risk,Manual Review,719
1,0.15384087393705662,Medium Risk,Manual Review,765
0,0.15506898326193774,Medium Risk,Manual Review,765
0,0.11851849151228333,Low Risk,Manual Review,785
0,0.2538828778146507,High Risk,Reject,710
0,0.22709411599041038,High Risk,Manual Review,725
0,0.30116025661041995,High Risk,Reject,684
1,0.3280933664474566,Very High Risk,Reject,670
0,0.0725686989565138,Very Low Risk,Approve,810
1,0.39497897019546113,Very High Risk,Reject,633
0,0.2121960136961614,Medium Risk,Manual Review,733
0,0.2721701118638099,High Risk,Reject,700
0,0.1354377288307574,Low Risk,Manual Review,776
1,0.31731713579555076,Very High Risk,Reject,675
0,0.19914695204153973,Medium Risk,Manual Review,740
0,0.19760534695655357,Medium Risk,Manual Review,741
0,0.10613258274486784,Low Risk,Manual Review,792
0,0.05540798507349675,Very Low Risk,Approve,820
0,0.47484825663348246,Very High Risk,Reject,589
0,0.1982065900952049,Medium Risk,Manual Review,741
0,0.0287614115525645,Very Low Risk,Approve,834
0,0.1645197240470827,Medium Risk,Manual Review,760
0,0.20312327332984423,Medium Risk,Manual Review,738
1,0.39465021050798255,Very High Risk,Reject,633
0,0.09440639729816806,Low Risk,Approve,798
0,0.12470231471380286,Low Risk,Manual Review,781
0,0.044786890068460684,Very Low Risk,Approve,825
0,0.3539837763477772,Very High Risk,Reject,655
1,0.32072393612513395,Very High Risk,Reject,674
0,0.27987045965105506,High Risk,Reject,696
0,0.0857395834854532,Very Low Risk,Approve,803
0,0.08050554762921533,Very Low Risk,Approve,806
0,0.5792107229686682,Very High Risk,Reject,531
0,0.04251607343840918,Very Low Risk,Approve,827
0,0.13365965944551544,Low Risk,Manual Review,776
0,0.040892250060357134,Very Low Risk,Approve,828
0,0.24643098834821753,High Risk,Manual Review,714
1,0.46325722619779464,Very High Risk,Reject,595
0,0.22596939314525333,High Risk,Manual Review,726
1,0.3303621549503791,Very High Risk,Reject,668
0,0.09593452418698493,Low Risk,Approve,797
0,0.4266748258181124,Very High Risk,Reject,615
0,0.1923461664949724,Medium Risk,Manual Review,744
0,0.12715697210794227,Low Risk,Manual Review,780
0,0.291037861415499,High Risk,Reject,690
0,0.2816613583506887,High Risk,Reject,695
0,0.17584709593932377,Medium Risk,Manual Review,753
0,0.034802455824636765,Very Low Risk,Approve,831
1,0.21457098938118455,High Risk,Manual Review,732
0,0.05794726095830839,Very Low Risk,Approve,818
0,0.40952566811824814,Very High Risk,Reject,625
0,0.0948291267052723,Low Risk,Approve,798
0,0.11997559947427212,Low Risk,Manual Review,784
0,0.047121503184488066,Very Low Risk,Approve,824
1,0.5917257460645207,Very High Risk,Reject,525
0,0.15200835021474712,Medium Risk,Manual Review,766
0,0.14767308411442265,Low Risk,Manual Review,769
0,0.0884209494545543,Very Low Risk,Approve,801
0,0.049807512061327414,Very Low Risk,Approve,823
1,0.5256641317234322,Very High Risk,Reject,561
0,0.10020374667585222,Low Risk,Manual Review,795
0,0.07220757440703114,Very Low Risk,Approve,810
0,0.2780290292383017,High Risk,Reject,697
0,0.09731377090576403,Low Risk,Approve,796
1,0.26688391294149294,High Risk,Reject,703
0,0.223933942876554,High Risk,Manual Review,727
0,0.13463626344081128,Low Risk,Manual Review,776
0,0.09773292558044075,Low Risk,Approve,796
0,0.17854576866294555,Medium Risk,Manual Review,752
1,0.2790816624349474,High Risk,Reject,697
0,0.165731269462382,Medium Risk,Manual Review,759
0,0.11862038676266982,Low Risk,Manual Review,785
0,0.18364447728068783,Medium Risk,Manual Review,749
0,0.12477751697081833,Low Risk,Manual Review,781
0,0.32243662978662724,Very High Risk,Reject,673
0,0.026831342195799662,Very Low Risk,Approve,835
0,0.1340209790920729,Low Risk,Manual Review,776
0,0.09153811014763642,Low Risk,Approve,800
0,0.073900538645169,Very Low Risk,Approve,809
0,0.16577607828936666,Medium Risk,Manual Review,759
0,0.04427960678315899,Very Low Risk,Approve,826
0,0.1410778475073272,Low Risk,Manual Review,772
1,0.39732641255034973,Very High Risk,Reject,631
0,0.13130137353343935,Low Risk,Manual Review,778
0,0.09129035481296585,Low Risk,Approve,800
0,0.09521986299687915,Low Risk,Approve,798
0,0.4447170315998048,Very High Risk,Reject,605
0,0.12067720053009794,Low Risk,Manual Review,784
0,0.06384071594874877,Very Low Risk,Approve,815
1,0.2860142404201631,High Risk,Reject,693
0,0.45723037456265475,Very High Risk,Reject,599
0,0.6030717974882887,Very High Risk,Reject,518
1,0.3458864984743888,Very High Risk,Reject,660
0,0.09220520850444724,Low Risk,Approve,799
0,0.15985611683377468,Medium Risk,Manual Review,762
0,0.09707188294593921,Low Risk,Approve,797
1,0.08565037221866381,Very Low Risk,Approve,803
0,0.06381007950105169,Very Low Risk,Approve,815
0,0.08647533371336512,Very Low Risk,Approve,802
0,0.04104513391963576,Very Low Risk,Approve,827
0,0.02660537635437115,Very Low Risk,Approve,835
0,0.14221077491469838,Low Risk,Manual Review,772
0,0.3861226231208998,Very High Risk,Reject,638
1,0.25400058506765666,High Risk,Reject,710
0,0.07919769990490153,Very Low Risk,Approve,806
0,0.23264589305049152,High Risk,Manual Review,722
1,0.6247649483686145,Very High Risk,Reject,506
0,0.030837546658034582,Very Low Risk,Approve,833
0,0.1286368401436745,Low Risk,Manual Review,779
1,0.21278790094892466,Medium Risk,Manual Review,733
0,0.09551215479095254,Low Risk,Approve,797
0,0.42331153140615624,Very High Risk,Reject,617
0,0.04492841476198267,Very Low Risk,Approve,825
1,0.35725980296268905,Very High Risk,Reject,654
1,0.12416497402184219,Low Risk,Manual Review,782
1,0.08045140768878274,Very Low Risk,Approve,806
0,0.06160767427596454,Very Low Risk,Approve,816
0,0.1827120776235636,Medium Risk,Manual Review,750
