loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,fico_range_low,fico_range_high,open_acc,revol_bal,revol_util,delinq_2yrs,pub_rec,inq_last_6mths,target
18000.0, 60 months,11.99,B,B5,8 years,MORTGAGE,85000.0,Verified,debt_consolidation,16.41,740.0,744.0,11.0,12827.0,19.9,0.0,0.0,0.0,0
12000.0, 36 months,13.67,B,B5,4 years,RENT,45000.0,Verified,other,21.63,695.0,699.0,12.0,11346.0,41.7,0.0,0.0,1.0,0
30000.0, 60 months,17.27,C,C5,10+ years,MORTGAGE,150000.0,Verified,debt_consolidation,11.24,690.0,694.0,17.0,21191.0,47.1,1.0,0.0,1.0,0
25000.0, 36 months,7.39,A,A4,10+ years,MORTGAGE,95500.0,Source Verified,debt_consolidation,8.36,710.0,714.0,11.0,32510.0,50.5,0.0,0.0,1.0,0
7000.0, 36 months,12.29,C,C1,< 1 year,RENT,25000.0,Not Verified,credit_card,9.7,680.0,684.0,20.0,6150.0,50.0,0.0,0.0,1.0,0
10000.0, 36 months,12.99,C,C2,3 years,OWN,55000.0,Source Verified,debt_consolidation,21.32,675.0,679.0,18.0,11422.0,82.8,0.0,0.0,0.0,0
20000.0, 60 months,15.61,D,D1,10+ years,OWN,80000.0,Source Verified,credit_card,30.06,680.0,684.0,11.0,35606.0,74.8,0.0,0.0,0.0,1
1500.0, 36 months,21.15,E,E2,2 years,RENT,30000.0,Not Verified,moving,21.04,660.0,664.0,9.0,15900.0,66.3,0.0,0.0,1.0,0
30000.0, 60 months,30.79,G,G1,1 year,RENT,200000.0,Verified,debt_consolidation,10.07,685.0,689.0,9.0,5544.0,63.7,0.0,0.0,1.0,0
15000.0, 36 months,11.14,B,B2,5 years,RENT,50000.0,Not Verified,debt_consolidation,22.03,705.0,709.0,5.0,11972.0,65.4,0.0,0.0,0.0,0
15000.0, 36 months,16.29,D,D1,5 years,MORTGAGE,128000.0,Source Verified,debt_consolidation,16.59,675.0,679.0,7.0,2944.0,64.0,0.0,0.0,2.0,1
19800.0, 60 months,16.55,D,D2,2 years,RENT,44000.0,Verified,debt_consolidation,30.77,705.0,709.0,6.0,16401.0,93.0,0.0,0.0,0.0,1
2400.0, 36 months,12.29,C,C1,2 years,OWN,20000.0,Not Verified,credit_card,29.83,680.0,684.0,3.0,3192.0,77.9,0.0,0.0,1.0,0
1500.0, 36 months,9.16,B,B2,10+ years,MORTGAGE,97000.0,Not Verified,home_improvement,14.45,730.0,734.0,10.0,6158.0,67.7,0.0,0.0,0.0,0
11500.0, 60 months,18.99,D,D4,10+ years,RENT,32000.0,Not Verified,debt_consolidation,25.43,665.0,669.0,9.0,15640.0,68.0,0.0,0.0,1.0,1
20000.0, 36 months,10.99,B,B4,10+ years,MORTGAGE,52000.0,Not Verified,debt_consolidation,14.01,675.0,679.0,15.0,17673.0,63.3,1.0,0.0,0.0,0
10000.0, 36 months,12.99,C,C2,9 years,RENT,40000.0,Source Verified,medical,21.06,665.0,669.0,10.0,6104.0,49.2,1.0,1.0,0.0,1
24000.0, 60 months,15.1,C,C2,5 years,MORTGAGE,125800.0,Source Verified,debt_consolidation,15.72,665.0,669.0,18.0,17253.0,51.7,1.0,0.0,1.0,0
35000.0, 60 months,12.62,C,C1,< 1 year,RENT,64480.0,Verified,major_purchase,9.21,660.0,664.0,3.0,0.0,0.0,0.0,1.0,0.0,0
9550.0, 36 months,14.85,C,C5,2 years,RENT,53000.0,Source Verified,major_purchase,22.53,670.0,674.0,7.0,5170.0,47.0,5.0,2.0,0.0,0
7000.0, 36 months,12.69,C,C2,2 years,MORTGAGE,47000.0,Source Verified,debt_consolidation,18.64,670.0,674.0,16.0,6468.0,60.4,1.0,1.0,0.0,1
20000.0, 36 months,10.91,B,B4,1 year,MORTGAGE,80000.0,Source Verified,credit_card,22.76,685.0,689.0,16.0,16182.0,37.2,1.0,1.0,0.0,0
15000.0, 36 months,9.99,B,B3,3 years,OWN,65000.0,Not Verified,debt_consolidation,27.68,660.0,664.0,17.0,29733.0,43.0,1.0,0.0,0.0,0
9600.0, 36 months,15.61,C,C3,< 1 year,RENT,80000.0,Verified,debt_consolidation,13.41,665.0,669.0,14.0,7018.0,26.6,2.0,0.0,1.0,0
14825.0, 60 months,17.77,D,D1,6 years,RENT,67200.0,Verified,car,14.75,710.0,714.0,9.0,6792.0,28.8,0.0,1.0,0.0,0
10675.0, 36 months,7.07,A,A2,10+ years,MORTGAGE,76000.0,Not Verified,credit_card,18.46,775.0,779.0,18.0,8985.0,12.8,0.0,0.0,0.0,0
10000.0, 36 months,6.99,A,A2,2 years,MORTGAGE,45000.0,Not Verified,debt_consolidation,23.33,735.0,739.0,13.0,9158.0,21.1,0.0,0.0,0.0,0
10000.0, 36 months,9.8,B,B3,3 years,MORTGAGE,90000.0,Source Verified,debt_consolidation,16.44,690.0,694.0,9.0,12964.0,59.2,1.0,0.0,0.0,0
6000.0, 36 months,14.16,C,C2,10+ years,RENT,52000.0,Verified,debt_consolidation,27.19,660.0,664.0,9.0,6977.0,69.0,0.0,1.0,2.0,0
20000.0, 60 months,14.46,C,C4,6 years,MORTGAGE,125000.0,Not Verified,home_improvement,8.17,675.0,679.0,25.0,9534.0,25.6,0.0,1.0,1.0,0
16000.0, 36 months,9.75,B,B3,7 years,MORTGAGE,250000.0,Source Verified,small_business,23.66,720.0,724.0,19.0,37262.0,62.4,0.0,0.0,0.0,0
7000.0, 36 months,25.82,E,E4,1 year,RENT,80000.0,Not Verified,debt_consolidation,6.75,660.0,664.0,9.0,3070.0,54.8,6.0,0.0,3.0,0
9000.0, 36 months,13.98,C,C3,5 years,RENT,37000.0,Not Verified,debt_consolidation,12.03,660.0,664.0,11.0,8020.0,68.0,0.0,0.0,0.0,0
18000.0, 36 months,10.99,B,B3,< 1 year,MORTGAGE,150000.0,Not Verified,credit_card,14.78,710.0,714.0,24.0,27005.0,43.6,0.0,0.0,2.0,0
30000.0, 60 months,12.69,C,C2,2 years,MORTGAGE,75000.0,Verified,debt_consolidation,20.27,675.0,679.0,8.0,14095.0,55.1,0.0,0.0,0.0,0
3000.0, 36 months,7.49,A,A4,10+ years,MORTGAGE,60000.0,Not Verified,debt_consolidation,28.6,700.0,704.0,12.0,25320.0,65.8,0.0,0.0,0.0,0
19875.0, 36 months,10.99,B,B4,10+ years,RENT,39774.0,Not Verified,credit_card,30.44,730.0,734.0,12.0,36767.0,51.9,0.0,0.0,1.0,0
6800.0, 36 months,14.98,C,C3,missing,OWN,28500.0,Verified,home_improvement,22.23,660.0,664.0,10.0,5504.0,56.7,0.0,1.0,1.0,0
21600.0, 60 months,11.55,B,B3,8 years,OWN,71000.0,Verified,debt_consolidation,10.33,715.0,719.0,8.0,4590.0,27.3,1.0,1.0,1.0,0
15000.0, 36 months,11.44,B,B4,10+ years,MORTGAGE,99000.0,Source Verified,debt_consolidation,8.0,660.0,664.0,3.0,2901.0,76.3,2.0,0.0,0.0,0
6000.0, 36 months,11.49,B,B4,missing,RENT,63552.0,Source Verified,other,10.33,695.0,699.0,11.0,59303.0,45.3,0.0,0.0,1.0,0
18000.0, 36 months,8.9,A,A5,10+ years,MORTGAGE,78800.0,Source Verified,debt_consolidation,13.23,700.0,704.0,16.0,9407.0,48.5,2.0,0.0,1.0,0
12000.0, 36 months,22.74,E,E1,5 years,MORTGAGE,40000.0,Source Verified,credit_card,30.3,665.0,669.0,13.0,16111.0,56.5,0.0,0.0,0.0,0
17000.0, 36 months,10.49,B,B2,4 years,MORTGAGE,200000.0,Verified,debt_consolidation,22.97,675.0,679.0,24.0,6587.0,32.3,1.0,0.0,1.0,0
4225.0, 36 months,15.61,D,D1,7 years,MORTGAGE,59000.0,Not Verified,debt_consolidation,11.13,665.0,669.0,6.0,1291.0,24.4,0.0,1.0,1.0,0
12500.0, 36 months,18.49,D,D2,3 years,RENT,46000.0,Verified,debt_consolidation,32.17,670.0,674.0,10.0,18516.0,63.0,0.0,0.0,1.0,0
4500.0, 36 months,8.9,A,A5,2 years,MORTGAGE,37000.0,Not Verified,credit_card,3.08,805.0,809.0,4.0,4216.0,10.4,0.0,0.0,0.0,0
20000.0, 36 months,12.74,C,C1,3 years,MORTGAGE,95000.0,Source Verified,debt_consolidation,17.0,685.0,689.0,9.0,18400.0,75.7,0.0,0.0,0.0,1
10000.0, 60 months,14.65,C,C5,5 years,OWN,31000.0,Verified,credit_card,24.62,680.0,684.0,11.0,14745.0,79.7,0.0,0.0,2.0,0
10000.0, 60 months,9.99,B,B1,3 years,MORTGAGE,68000.0,Source Verified,home_improvement,13.69,720.0,724.0,15.0,2295.0,8.8,2.0,0.0,0.0,0
8000.0, 36 months,13.11,B,B4,2 years,RENT,58000.0,Verified,debt_consolidation,27.46,710.0,714.0,11.0,11322.0,95.1,0.0,0.0,0.0,1
17225.0, 60 months,19.24,E,E2,8 years,MORTGAGE,85000.0,Source Verified,debt_consolidation,14.23,695.0,699.0,11.0,15904.0,75.4,0.0,0.0,1.0,1
3000.0, 36 months,22.4,E,E3,missing,MORTGAGE,40000.0,Verified,other,31.23,675.0,679.0,9.0,12275.0,88.3,0.0,0.0,0.0,1
16200.0, 36 months,14.08,C,C3,< 1 year,MORTGAGE,70000.0,Verified,debt_consolidation,21.43,680.0,684.0,8.0,60105.0,66.8,1.0,0.0,0.0,0
1000.0, 36 months,7.97,A,A5,3 years,MORTGAGE,133000.0,Not Verified,debt_consolidation,5.49,760.0,764.0,11.0,4106.0,2.1,0.0,0.0,0.0,0
2000.0, 36 months,15.31,C,C3,2 years,RENT,40000.0,Source Verified,debt_consolidation,20.54,665.0,669.0,9.0,9806.0,69.1,0.0,0.0,2.0,0
25000.0, 36 months,9.67,B,B1,< 1 year,RENT,80000.0,Verified,credit_card,13.52,680.0,684.0,12.0,24831.0,71.4,0.0,0.0,0.0,0
24000.0, 60 months,16.29,D,D1,5 years,RENT,71500.0,Not Verified,debt_consolidation,8.88,670.0,674.0,6.0,7769.0,70.6,0.0,0.0,0.0,1
15650.0, 36 months,7.39,A,A4,8 years,MORTGAGE,44000.0,Not Verified,credit_card,13.58,770.0,774.0,9.0,6379.0,26.3,0.0,0.0,0.0,0
7000.0, 36 months,11.53,B,B5,missing,RENT,30000.0,Source Verified,debt_consolidation,21.84,660.0,664.0,10.0,6927.0,56.8,0.0,1.0,0.0,0
24000.0, 36 months,11.99,B,B5,< 1 year,MORTGAGE,55000.0,Source Verified,credit_card,7.75,740.0,744.0,10.0,10211.0,40.0,0.0,0.0,0.0,0
5000.0, 36 months,6.72,A,A3,5 years,RENT,100000.0,Not Verified,other,7.58,690.0,694.0,15.0,8858.0,27.5,1.0,0.0,0.0,0
26800.0, 36 months,19.52,E,E2,10+ years,MORTGAGE,98000.0,Source Verified,home_improvement,20.67,660.0,664.0,11.0,7985.0,70.7,2.0,1.0,0.0,1
10000.0, 36 months,7.89,A,A5,missing,OWN,60000.0,Verified,credit_card,22.06,730.0,734.0,9.0,18442.0,42.7,0.0,0.0,0.0,0
5000.0, 36 months,12.99,C,C1,< 1 year,RENT,66560.0,Source Verified,credit_card,12.82,665.0,669.0,13.0,5660.0,36.3,1.0,1.0,4.0,0
15000.0, 36 months,19.52,E,E2,8 years,MORTGAGE,98000.0,Not Verified,credit_card,17.18,670.0,674.0,11.0,28239.0,96.1,1.0,0.0,1.0,0
12000.0, 36 months,9.49,B,B2,missing,MORTGAGE,36000.0,Verified,credit_card,17.03,680.0,684.0,13.0,14170.0,46.2,1.0,1.0,0.0,0
24000.0, 36 months,8.99,B,B1,9 years,RENT,118000.0,Verified,debt_consolidation,7.14,665.0,669.0,16.0,10929.0,16.3,0.0,0.0,1.0,0
25000.0, 60 months,22.99,F,F1,2 years,MORTGAGE,50000.0,Source Verified,debt_consolidation,24.58,675.0,679.0,10.0,5951.0,52.7,0.0,0.0,0.0,1
8000.0, 36 months,13.35,C,C2,< 1 year,MORTGAGE,50000.0,Source Verified,credit_card,24.8,660.0,664.0,17.0,17787.0,85.1,0.0,0.0,0.0,1
14975.0, 60 months,22.15,E,E5,1 year,MORTGAGE,50000.0,Verified,debt_consolidation,21.27,670.0,674.0,8.0,6061.0,50.9,2.0,0.0,1.0,1
6400.0, 36 months,15.77,D,D1,3 years,MORTGAGE,50000.0,Source Verified,other,20.52,700.0,704.0,13.0,6171.0,30.4,0.0,1.0,1.0,1
5000.0, 36 months,10.75,B,B4,10+ years,MORTGAGE,48500.0,Source Verified,home_improvement,31.58,725.0,729.0,42.0,7316.0,9.2,0.0,1.0,4.0,0
35000.0, 36 months,16.99,D,D3,3 years,OWN,86000.0,Source Verified,home_improvement,24.35,690.0,694.0,13.0,20062.0,61.9,0.0,0.0,1.0,0
8000.0, 36 months,12.05,C,C1,10+ years,MORTGAGE,30000.0,Verified,credit_card,17.28,685.0,689.0,12.0,8884.0,39.3,0.0,0.0,0.0,0
8000.0, 36 months,7.24,A,A3,6 years,MORTGAGE,60000.0,Not Verified,credit_card,19.11,730.0,734.0,11.0,29017.0,58.5,0.0,0.0,0.0,0
13000.0, 36 months,13.59,C,C2,< 1 year,RENT,53000.0,Not Verified,credit_card,30.91,710.0,714.0,13.0,13132.0,55.6,0.0,0.0,1.0,0
35000.0, 60 months,25.99,G,G4,9 years,RENT,300000.0,Source Verified,credit_card,13.18,675.0,679.0,34.0,75632.0,64.3,0.0,0.0,1.0,0
14000.0, 36 months,15.22,C,C3,< 1 year,MORTGAGE,160000.0,Source Verified,debt_consolidation,5.33,690.0,694.0,13.0,19720.0,78.6,0.0,0.0,1.0,0
20125.0, 36 months,8.18,B,B1,3 years,OWN,42000.0,Verified,credit_card,26.14,720.0,724.0,10.0,27296.0,65.3,0.0,0.0,0.0,0
10000.0, 36 months,9.67,B,B1,4 years,MORTGAGE,84000.0,Not Verified,major_purchase,26.96,710.0,714.0,10.0,47619.0,90.9,0.0,0.0,0.0,1
3000.0, 36 months,8.18,B,B1,6 years,MORTGAGE,100000.0,Not Verified,home_improvement,17.38,780.0,784.0,20.0,3627.0,7.8,0.0,0.0,2.0,0
14000.0, 36 months,10.99,B,B4,10+ years,MORTGAGE,83040.0,Source Verified,debt_consolidation,17.02,660.0,664.0,10.0,13773.0,57.1,0.0,1.0,0.0,0
18000.0, 60 months,19.99,E,E1,4 years,RENT,45000.0,Source Verified,credit_card,20.83,665.0,669.0,8.0,10175.0,99.8,0.0,0.0,1.0,0
8400.0, 36 months,16.55,D,D2,7 years,RENT,40000.0,Source Verified,medical,20.13,685.0,689.0,14.0,3725.0,22.3,1.0,0.0,2.0,1
24000.0, 36 months,10.15,B,B2,missing,MORTGAGE,100000.0,Verified,debt_consolidation,24.66,720.0,724.0,10.0,26291.0,77.8,0.0,0.0,1.0,0
6375.0, 36 months,15.61,D,D1,4 years,MORTGAGE,65000.0,Verified,home_improvement,12.37,665.0,669.0,7.0,27512.0,81.0,0.0,0.0,2.0,0
9000.0, 36 months,6.24,A,A2,5 years,MORTGAGE,75000.0,Not Verified,debt_consolidation,16.26,720.0,724.0,12.0,12743.0,47.0,0.0,0.0,0.0,0
10000.0, 60 months,12.79,C,C1,10+ years,MORTGAGE,90000.0,Verified,credit_card,25.2,710.0,714.0,10.0,17310.0,49.2,0.0,0.0,0.0,0
2500.0, 36 months,13.35,C,C2,8 years,OWN,40000.0,Not Verified,major_purchase,34.47,690.0,694.0,8.0,4775.0,39.8,0.0,1.0,1.0,0
16000.0, 36 months,13.99,C,C3,4 years,RENT,60000.0,Source Verified,debt_consolidation,15.04,690.0,694.0,20.0,7066.0,18.7,0.0,0.0,0.0,1
8325.0, 36 months,22.2,E,E4,2 years,MORTGAGE,110000.0,Source Verified,debt_consolidation,9.98,670.0,674.0,6.0,6329.0,82.2,0.0,0.0,3.0,1
28000.0, 60 months,18.99,E,E3,1 year,OWN,70000.0,Verified,debt_consolidation,15.34,665.0,669.0,4.0,56.0,1.0,6.0,0.0,0.0,0
35000.0, 60 months,21.49,E,E3,< 1 year,RENT,106500.0,Verified,debt_consolidation,21.66,710.0,714.0,9.0,45445.0,88.6,0.0,0.0,0.0,0
10000.0, 60 months,12.29,C,C1,1 year,RENT,49500.0,Source Verified,debt_consolidation,20.97,765.0,769.0,9.0,5980.0,13.3,0.0,0.0,0.0,0
20000.0, 60 months,16.2,C,C4,7 years,MORTGAGE,52000.0,Verified,debt_consolidation,8.17,700.0,704.0,9.0,9667.0,49.3,0.0,0.0,3.0,0
12000.0, 60 months,30.89,G,G3,10+ years,OWN,85000.0,Source Verified,home_improvement,17.89,670.0,674.0,12.0,22060.0,71.6,0.0,1.0,4.0,1
18000.0, 60 months,28.72,F,F1,4 years,MORTGAGE,78000.0,Source Verified,debt_consolidation,19.58,665.0,669.0,12.0,16945.0,64.9,0.0,0.0,1.0,1
1600.0, 36 months,19.53,D,D5,< 1 year,RENT,27600.0,Verified,other,13.57,675.0,679.0,13.0,4132.0,81.0,0.0,0.0,0.0,0
1200.0, 36 months,18.99,D,D3,1 year,RENT,90000.0,Not Verified,debt_consolidation,23.15,735.0,739.0,11.0,6825.0,16.2,0.0,0.0,4.0,0
30000.0, 36 months,12.69,C,C2,2 years,RENT,193000.0,Source Verified,home_improvement,13.03,685.0,689.0,9.0,23706.0,81.7,0.0,0.0,1.0,0
5000.0, 36 months,12.79,C,C1,3 years,RENT,33800.0,Verified,debt_consolidation,22.58,715.0,719.0,11.0,4165.0,21.8,0.0,0.0,1.0,1
12000.0, 36 months,7.97,A,A5,2 years,MORTGAGE,50000.0,Verified,debt_consolidation,31.62,735.0,739.0,12.0,5264.0,9.3,0.0,1.0,1.0,0
3000.0, 36 months,7.89,A,A5,< 1 year,MORTGAGE,18720.0,Not Verified,credit_card,28.51,735.0,739.0,10.0,4035.0,41.6,0.0,0.0,1.0,0
10000.0, 36 months,13.65,C,C1,4 years,RENT,41000.0,Not Verified,debt_consolidation,15.81,680.0,684.0,17.0,5040.0,41.3,0.0,0.0,1.0,0
1900.0, 36 months,11.53,B,B5,1 year,RENT,28000.0,Not Verified,debt_consolidation,17.15,685.0,689.0,13.0,13877.0,36.5,1.0,0.0,1.0,0
10800.0, 36 months,13.33,C,C3,10+ years,OWN,30000.0,Source Verified,house,9.76,740.0,744.0,7.0,448.0,3.1,0.0,0.0,0.0,0
10000.0, 36 months,10.15,B,B2,8 years,OWN,35000.0,Not Verified,credit_card,6.48,665.0,669.0,5.0,6721.0,46.7,0.0,0.0,0.0,0
13400.0, 36 months,16.55,D,D2,9 years,MORTGAGE,50000.0,Source Verified,debt_consolidation,16.32,660.0,664.0,5.0,11345.0,62.0,0.0,0.0,1.0,1
4800.0, 36 months,16.99,D,D1,5 years,MORTGAGE,52000.0,Not Verified,other,19.57,675.0,679.0,11.0,12862.0,58.5,0.0,1.0,1.0,0
15000.0, 60 months,13.99,C,C3,10+ years,MORTGAGE,46000.0,Verified,debt_consolidation,27.45,670.0,674.0,15.0,32684.0,57.7,2.0,0.0,0.0,1
5000.0, 36 months,5.32,A,A1,missing,MORTGAGE,55000.0,Not Verified,debt_consolidation,10.91,730.0,734.0,10.0,11036.0,38.5,0.0,0.0,0.0,0
10000.0, 36 months,11.39,B,B3,missing,MORTGAGE,50000.0,Source Verified,car,10.23,660.0,664.0,5.0,3578.0,44.0,0.0,0.0,0.0,0
19200.0, 60 months,12.29,C,C1,2 years,MORTGAGE,58000.0,Not Verified,debt_consolidation,38.82,740.0,744.0,10.0,13031.0,58.7,0.0,0.0,1.0,0
24350.0, 36 months,23.32,E,E3,3 years,MORTGAGE,60000.0,Source Verified,major_purchase,25.14,705.0,709.0,16.0,11.0,0.1,0.0,0.0,0.0,0
3600.0, 36 months,14.99,C,C5,5 years,RENT,26000.0,Source Verified,moving,32.5,695.0,699.0,15.0,20039.0,70.1,0.0,0.0,0.0,0
11500.0, 60 months,19.22,D,D4,missing,MORTGAGE,48000.0,Source Verified,credit_card,20.93,685.0,689.0,10.0,10897.0,87.9,0.0,0.0,0.0,0
5825.0, 36 months,14.99,C,C4,10+ years,MORTGAGE,49000.0,Source Verified,debt_consolidation,23.14,690.0,694.0,7.0,1930.0,52.2,2.0,0.0,2.0,0
8000.0, 36 months,9.16,B,B2,2 years,MORTGAGE,37000.0,Source Verified,home_improvement,20.3,690.0,694.0,5.0,2806.0,51.0,0.0,0.0,0.0,1
12000.0, 36 months,12.29,C,C1,9 years,MORTGAGE,115000.0,Verified,debt_consolidation,21.84,670.0,674.0,10.0,20367.0,86.9,1.0,0.0,0.0,0
6000.0, 36 months,12.99,C,C2,< 1 year,RENT,32640.0,Verified,moving,16.07,675.0,679.0,5.0,8583.0,61.7,0.0,0.0,0.0,0
6800.0, 36 months,16.55,D,D2,< 1 year,RENT,34700.0,Not Verified,credit_card,12.76,705.0,709.0,9.0,3725.0,54.8,0.0,0.0,2.0,0
22375.0, 60 months,18.99,E,E1,10+ years,MORTGAGE,56000.0,Source Verified,debt_consolidation,18.07,675.0,679.0,8.0,17815.0,74.2,1.0,0.0,1.0,0
3000.0, 36 months,14.99,C,C4,< 1 year,RENT,89000.0,Not Verified,other,9.49,660.0,664.0,7.0,7909.0,47.9,1.0,3.0,0.0,0
40000.0, 60 months,12.62,C,C1,10+ years,MORTGAGE,200000.0,Source Verified,debt_consolidation,13.86,705.0,709.0,21.0,36454.0,36.9,0.0,0.0,3.0,0
18000.0, 36 months,7.89,A,A5,6 years,MORTGAGE,60000.0,Not Verified,medical,6.12,695.0,699.0,7.0,10647.0,50.9,0.0,0.0,0.0,0
35000.0, 60 months,18.06,D,D2,10+ years,MORTGAGE,70052.0,Verified,debt_consolidation,21.82,690.0,694.0,10.0,6793.0,40.7,0.0,0.0,0.0,1
8000.0, 36 months,23.4,E,E1,2 years,RENT,44000.0,Source Verified,debt_consolidation,14.89,690.0,694.0,8.0,7172.0,37.2,0.0,0.0,0.0,0
3000.0, 36 months,11.44,B,B4,10+ years,MORTGAGE,46650.0,Not Verified,debt_consolidation,26.63,665.0,669.0,12.0,8336.0,70.6,1.0,0.0,0.0,0
7000.0, 36 months,14.33,C,C1,7 years,RENT,50000.0,Source Verified,debt_consolidation,4.56,665.0,669.0,5.0,5092.0,57.9,1.0,0.0,0.0,0
24000.0, 60 months,15.31,C,C5,3 years,RENT,52000.0,Verified,credit_card,32.13,665.0,669.0,16.0,21327.0,97.8,0.0,0.0,0.0,1
3500.0, 36 months,7.89,A,A5,10+ years,RENT,32000.0,Not Verified,debt_consolidation,16.99,685.0,689.0,8.0,7945.0,49.7,0.0,0.0,0.0,0
10800.0, 36 months,9.17,B,B2,3 years,RENT,40000.0,Not Verified,credit_card,15.9,725.0,729.0,8.0,5583.0,46.9,0.0,0.0,0.0,0
12000.0, 60 months,17.1,C,C5,6 years,MORTGAGE,90000.0,Source Verified,debt_consolidation,31.81,695.0,699.0,16.0,33028.0,55.8,1.0,0.0,1.0,0
9000.0, 36 months,11.99,B,B5,5 years,RENT,29000.0,Source Verified,debt_consolidation,13.78,700.0,704.0,9.0,9958.0,60.7,0.0,0.0,0.0,0
1500.0, 36 months,5.32,A,A1,< 1 year,OWN,58000.0,Source Verified,home_improvement,15.27,765.0,769.0,9.0,0.0,0.0,0.0,0.0,0.0,0
8700.0, 36 months,6.49,A,A2,10+ years,RENT,40000.0,Not Verified,debt_consolidation,21.96,725.0,729.0,8.0,8702.0,37.3,0.0,0.0,0.0,0
17600.0, 60 months,14.46,C,C4,10+ years,OWN,148000.0,Source Verified,debt_consolidation,16.88,700.0,704.0,21.0,31964.0,67.7,0.0,0.0,0.0,0
10800.0, 36 months,7.62,A,A3,< 1 year,RENT,36000.0,Source Verified,credit_card,13.13,730.0,734.0,13.0,9739.0,21.1,0.0,0.0,1.0,0
10000.0, 60 months,14.49,C,C4,missing,MORTGAGE,42650.0,Source Verified,debt_consolidation,10.8,665.0,669.0,5.0,3652.0,35.5,0.0,1.0,0.0,0
31450.0, 60 months,25.49,E,E4,10+ years,MORTGAGE,77000.0,Source Verified,credit_card,24.11,735.0,739.0,13.0,15726.0,37.4,0.0,0.0,0.0,0
7200.0, 36 months,7.29,A,A4,6 years,MORTGAGE,106000.0,Not Verified,home_improvement,17.41,755.0,759.0,14.0,10662.0,15.9,0.0,0.0,4.0,0
26000.0, 60 months,19.99,D,D4,9 years,MORTGAGE,90000.0,Not Verified,debt_consolidation,20.12,675.0,679.0,18.0,25708.0,65.2,0.0,0.0,0.0,0
20000.0, 36 months,11.99,B,B5,6 years,MORTGAGE,135000.0,Source Verified,debt_consolidation,37.1,725.0,729.0,12.0,425681.0,67.1,0.0,0.0,0.0,0
28000.0, 60 months,28.72,F,F1,< 1 year,RENT,80000.0,Not Verified,major_purchase,9.5,710.0,714.0,5.0,2703.0,56.3,0.0,0.0,1.0,1
12000.0, 60 months,20.5,E,E1,3 years,OWN,72800.0,Source Verified,debt_consolidation,9.51,665.0,669.0,5.0,11479.0,65.2,0.0,0.0,3.0,1
12000.0, 36 months,9.17,B,B2,10+ years,MORTGAGE,65000.0,Source Verified,debt_consolidation,6.75,680.0,684.0,12.0,12737.0,60.4,0.0,0.0,1.0,0
35000.0, 36 months,11.53,B,B5,10+ years,MORTGAGE,80000.0,Source Verified,credit_card,7.34,700.0,704.0,9.0,13204.0,76.3,1.0,1.0,0.0,0
8000.0, 36 months,7.89,A,A5,10+ years,RENT,55000.0,Source Verified,debt_consolidation,17.85,670.0,674.0,8.0,12986.0,86.6,0.0,0.0,1.0,0
26500.0, 60 months,19.05,D,D4,4 years,MORTGAGE,60000.0,Verified,house,2.79,715.0,719.0,12.0,7746.0,22.2,1.0,0.0,1.0,0
9750.0, 36 months,18.25,D,D3,10+ years,RENT,114098.0,Source Verified,debt_consolidation,26.87,675.0,679.0,23.0,31477.0,46.4,0.0,1.0,0.0,1
10000.0, 60 months,16.29,D,D1,2 years,MORTGAGE,50000.0,Source Verified,debt_consolidation,26.86,660.0,664.0,5.0,15881.0,63.5,1.0,0.0,0.0,0
12000.0, 60 months,20.5,E,E4,10+ years,RENT,63000.0,Source Verified,debt_consolidation,14.46,660.0,664.0,20.0,6238.0,33.4,0.0,1.0,2.0,0
3000.0, 36 months,12.99,C,C2,6 years,MORTGAGE,80000.0,Not Verified,other,16.04,690.0,694.0,8.0,11551.0,96.3,0.0,0.0,1.0,0
10000.0, 36 months,5.32,A,A1,9 years,RENT,95000.0,Not Verified,home_improvement,18.83,720.0,724.0,26.0,12827.0,16.4,1.0,0.0,0.0,0
4500.0, 36 months,8.99,B,B1,10+ years,OWN,102000.0,Source Verified,debt_consolidation,19.51,675.0,679.0,14.0,4212.0,61.0,7.0,0.0,0.0,0
2400.0, 36 months,10.99,B,B4,< 1 year,MORTGAGE,32000.0,Not Verified,credit_card,5.36,670.0,674.0,15.0,7973.0,74.5,0.0,0.0,0.0,0
11000.0, 36 months,11.03,C,C1,< 1 year,OWN,20400.0,Not Verified,debt_consolidation,6.82,695.0,699.0,5.0,3041.0,84.5,0.0,0.0,2.0,1
24000.0, 60 months,11.99,C,C1,< 1 year,MORTGAGE,60000.0,Source Verified,debt_consolidation,28.96,785.0,789.0,15.0,15477.0,19.8,0.0,0.0,0.0,0
20125.0, 36 months,13.98,C,C3,10+ years,MORTGAGE,88000.0,Source Verified,debt_consolidation,34.88,685.0,689.0,31.0,46883.0,58.5,0.0,0.0,0.0,0
6500.0, 36 months,19.97,D,D5,< 1 year,RENT,39500.0,Source Verified,medical,20.81,685.0,689.0,4.0,2149.0,43.0,0.0,0.0,2.0,0
19950.0, 60 months,12.29,C,C1,1 year,OWN,40000.0,Not Verified,credit_card,27.09,685.0,689.0,9.0,21081.0,78.1,0.0,0.0,0.0,0
