actual,probability_of_default,risk_band,decision,credit_score
0,0.1553702750822283,Medium Risk,Manual Review,765
0,0.12760851967044623,Low Risk,Manual Review,780
1,0.22040798713251966,High Risk,Manual Review,729
0,0.0958976974315296,Low Risk,Approve,797
0,0.17561473749086454,Medium Risk,Manual Review,753
0,0.1551359680918695,Medium Risk,Manual Review,765
0,0.06546978206568903,Very Low Risk,Approve,814
0,0.4402900985857293,Very High Risk,Reject,608
0,0.1748536262892758,Medium Risk,Manual Review,754
0,0.19546572632589299,Medium Risk,Manual Review,742
1,0.29215517509026445,High Risk,Reject,689
0,0.09000866595364333,Low Risk,Approve,800
1,0.4326842239433863,Very High Risk,Reject,612
1,0.20005883279271355,Medium Risk,Manual Review,740
0,0.1878701828974853,Medium Risk,Manual Review,747
0,0.10228322777164298,Low Risk,Manual Review,794
0,0.16065709182408283,Medium Risk,Manual Review,762
0,0.06736477754346794,Very Low Risk,Approve,813
0,0.18037116442726278,Medium Risk,Manual Review,751
1,0.2969978074616502,High Risk,Reject,687
0,0.547967486288064,Very High Risk,Reject,549
0,0.04693279267720308,Very Low Risk,Approve,824
0,0.1517767365863468,Medium Risk,Manual Review,767
0,0.19306729308536388,Medium Risk,Manual Review,744
1,0.3232440354590165,Very High Risk,Reject,672
1,0.10106095827205652,Low Risk,Manual Review,794
0,0.05428255134298166,Very Low Risk,Approve,820
1,0.3539853224796168,Very High Risk,Reject,655
1,0.21137466540949823,Medium Risk,Manual Review,734
1,0.13660846537942253,Low Risk,Manual Review,775
0,0.20949069589796449,Medium Risk,Manual Review,735
0,0.2184057580822441,High Risk,Manual Review,730
1,0.09300368734216993,Low Risk,Approve,799
1,0.3503855220244503,Very High Risk,Reject,657
1,0.24311178923702462,High Risk,Manual Review,716
0,0.21977332301421,High Risk,Manual Review,729
0,0.07565826857076849,Very Low Risk,Approve,808
0,0.08058101139168991,Very Low Risk,Approve,806
1,0.3332061237875949,Very High Risk,Reject,667
0,0.2809818045271404,High Risk,Reject,695
0,0.07388770083009721,Very Low Risk,Approve,809
0,0.23055968558215026,High Risk,Manual Review,723
0,0.0721956224135668,Very Low Risk,Approve,810
1,0.445090210289668,Very High Risk,Reject,605
0,0.28503476305551273,High Risk,Reject,693
0,0.04882992075498217,Very Low Risk,Approve,823
1,0.4354286463526227,Very High Risk,Reject,611
0,0.20740467463565435,Medium Risk,Manual Review,736
0,0.28024945849779026,High Risk,Reject,696
0,0.15052980391899654,Medium Risk,Manual Review,767
1,0.14211204777276062,Low Risk,Manual Review,772
0,0.26472502691452976,High Risk,Reject,704
0,0.16093561490351352,Medium Risk,Manual Review,761
0,0.1640011039674183,Medium Risk,Manual Review,760
0,0.2240673503140416,High Risk,Manual Review,727
0,0.12926602607157614,Low Risk,Manual Review,779
0,0.181350473528103,Medium Risk,Manual Review,750
0,0.07622836457418757,Very Low Risk,Approve,808
0,0.14165283645472157,Low Risk,Manual Review,772
0,0.07441912956109042,Very Low Risk,Approve,809
0,0.10313683415599638,Low Risk,Manual Review,793
1,0.28689954113702026,High Risk,Reject,692
0,0.395838574813237,Very High Risk,Reject,632
0,0.09505082133087012,Low Risk,Approve,798
1,0.08974029214799088,Low Risk,Approve,801
0,0.11396777505688462,Low Risk,Manual Review,787
0,0.06724509028766247,Very Low Risk,Approve,813
1,0.14678061464247666,Medium Risk,Manual Review,769
1,0.30092760982085953,High Risk,Reject,684
1,0.347525742419465,Very High Risk,Reject,659
0,0.15234148090528307,Medium Risk,Manual Review,766
0,0.14473351068760687,Low Risk,Manual Review,770
0,0.14523545349253378,Low Risk,Manual Review,770
0,0.21840997613486438,High Risk,Manual Review,730
0,0.12712323365986705,Low Risk,Manual Review,780
0,0.12331451440495707,Low Risk,Manual Review,782
0,0.17751591237620332,Medium Risk,Manual Review,752
0,0.4398398804510529,Very High Risk,Reject,608
0,0.1255408749366031,Low Risk,Manual Review,781
0,0.2864111586429955,High Risk,Reject,692
0,0.035365255306675336,Very Low Risk,Approve,831
1,0.33749448163763424,Very High Risk,Reject,664
1,0.05870075615722006,Very Low Risk,Approve,818
0,0.16821138726445722,Medium Risk,Manual Review,757
1,0.2899762722957199,High Risk,Reject,691
1,0.4882331337569833,Very High Risk,Reject,581
0,0.13341175326774135,Low Risk,Manual Review,777
0,0.2248409265365533,High Risk,Manual Review,726
0,0.2411475487859222,High Risk,Manual Review,717
0,0.21608664105567235,High Risk,Manual Review,731
0,0.09212198513854158,Low Risk,Approve,799
0,0.10587768853509696,Low Risk,Manual Review,792
0,0.03790036594289878,Very Low Risk,Approve,829
0,0.03288295172729061,Very Low Risk,Approve,832
0,0.1956572142823513,Medium Risk,Manual Review,742
0,0.10139541636931163,Low Risk,Manual Review,794
0,0.10243787153678532,Low Risk,Manual Review,794
0,0.057492757034947876,Very Low Risk,Approve,818
1,0.4553560576292674,Very High Risk,Reject,600
0,0.27855487995539474,High Risk,Reject,697
1,0.29139476492973376,High Risk,Reject,690
0,0.1664807245265973,Medium Risk,Manual Review,758
1,0.29732323012516765,High Risk,Reject,686
1,0.5511591884829626,Very High Risk,Reject,547
0,0.13371988552357317,Low Risk,Manual Review,776
0,0.2485009730183024,High Risk,Manual Review,713
0,0.16872864666371212,Medium Risk,Manual Review,757
0,0.18724671716645258,Medium Risk,Manual Review,747
1,0.4022010127343952,Very High Risk,Reject,629
0,0.20812327835414662,Medium Risk,Manual Review,736
0,0.19786838874581045,Medium Risk,Manual Review,741
1,0.16364855367674952,Medium Risk,Manual Review,760
1,0.323643210582403,Very High Risk,Reject,672
0,0.11563972291667396,Low Risk,Manual Review,786
0,0.19857558093092997,Medium Risk,Manual Review,741
0,0.15049650431191453,Medium Risk,Manual Review,767
0,0.13236114705043886,Low Risk,Manual Review,777
0,0.05816180387830461,Very Low Risk,Approve,818
1,0.10441727546677071,Low Risk,Manual Review,793
0,0.21591112700860127,High Risk,Manual Review,731
0,0.12313595786606862,Low Risk,Manual Review,782
0,0.14495420520966015,Low Risk,Manual Review,770
1,0.08632434229737312,Very Low Risk,Approve,803
0,0.18380141697758645,Medium Risk,Manual Review,749
0,0.3590579897518173,Very High Risk,Reject,653
0,0.07911377659253062,Very Low Risk,Approve,806
0,0.17632794185791786,Medium Risk,Manual Review,753
0,0.20934149293899157,Medium Risk,Manual Review,735
0,0.05599562960501568,Very Low Risk,Approve,819
0,0.07821453135274338,Very Low Risk,Approve,807
0,0.18757033177235136,Medium Risk,Manual Review,747
0,0.4240445491497166,Very High Risk,Reject,617
1,0.4162057949296533,Very High Risk,Reject,621
0,0.1272326055831537,Low Risk,Manual Review,780
0,0.28940976081251946,High Risk,Reject,691
0,0.1702832193798241,Medium Risk,Manual Review,756
0,0.12655864863324467,Low Risk,Manual Review,780
0,0.05848828691698526,Very Low Risk,Approve,818
0,0.08287001644962583,Very Low Risk,Approve,804
0,0.299934403902271,High Risk,Reject,685
0,0.13561049328573913,Low Risk,Manual Review,775
0,0.09230145501914697,Low Risk,Approve,799
0,0.09735234921998996,Low Risk,Approve,796
0,0.2533162402069504,High Risk,Reject,711
0,0.08780537104561849,Low Risk,Approve,802
0,0.09076519231956699,Low Risk,Approve,800
0,0.09281279342144137,Low Risk,Approve,799
0,0.07041582250121933,Very Low Risk,Approve,811
1,0.19869237440371967,Medium Risk,Manual Review,741
1,0.2846021061045724,High Risk,Reject,693
0,0.09861976197315869,Low Risk,Approve,796
1,0.5978098969625315,Very High Risk,Reject,521
0,0.18486836703465845,Medium Risk,Manual Review,748
0,0.2231833398633531,High Risk,Manual Review,727
0,0.2220032071895867,High Risk,Manual Review,728
1,0.1697259208632942,Medium Risk,Manual Review,757
0,0.3468337015352989,Very High Risk,Reject,659
0,0.05918187847678683,Very Low Risk,Approve,817
0,0.08861520147072588,Low Risk,Approve,801
1,0.3772532889407959,Very High Risk,Reject,643
0,0.38039214176108904,Very High Risk,Reject,641
0,0.08869293718621185,Low Risk,Approve,801
0,0.08700209195167857,Very Low Risk,Approve,802
0,0.1006085861410514,Low Risk,Manual Review,795
0,0.035171879007863525,Very Low Risk,Approve,831
0,0.14634535470473645,Medium Risk,Manual Review,770
1,0.2443168309046283,High Risk,Manual Review,716
0,0.16228298608368188,Medium Risk,Manual Review,761
1,0.29592153829209494,High Risk,Reject,687
1,0.4548835130971361,Very High Risk,Reject,600
1,0.48342724049967367,Very High Risk,Reject,584
0,0.3463777998308037,Very High Risk,Reject,659
0,0.08761097265187859,Low Risk,Approve,802
0,0.49083045880288995,Very High Risk,Reject,580
1,0.08865662841263364,Low Risk,Approve,801
0,0.46064971554756123,Very High Risk,Reject,597
0,0.21208101222922998,Medium Risk,Manual Review,733
0,0.08942308265687417,Low Risk,Approve,801
0,0.051927223702627645,Very Low Risk,Approve,821
0,0.07908329769305851,Very Low Risk,Approve,807
0,0.060712731738819234,Very Low Risk,Approve,817
0,0.16031761611278708,Medium Risk,Manual Review,762
0,0.07143689408559853,Very Low Risk,Approve,811
0,0.05076349974751244,Very Low Risk,Approve,822
0,0.03511326184148408,Very Low Risk,Approve,831
0,0.04792309360499086,Very Low Risk,Approve,824
0,0.09390767230188006,Low Risk,Approve,798
1,0.22391718957014156,High Risk,Manual Review,727
0,0.4053654083668367,Very High Risk,Reject,627
0,0.12730151162715955,Low Risk,Manual Review,780
0,0.09435554900981302,Low Risk,Approve,798
0,0.28234064679659165,High Risk,Reject,695
1,0.3077073968108927,High Risk,Reject,681
0,0.15020432903269537,Medium Risk,Manual Review,767
0,0.1363406601581596,Low Risk,Manual Review,775
0,0.10381070436959915,Low Risk,Manual Review,793
0,0.14373902611738054,Low Risk,Manual Review,771
0,0.04455388923565958,Very Low Risk,Approve,825
0,0.1586400984511217,Medium Risk,Manual Review,763
0,0.19400295069939708,Medium Risk,Manual Review,743
0,0.16185024806690207,Medium Risk,Manual Review,761
0,0.2773862878445992,High Risk,Reject,697
0,0.1371727687573605,Low Risk,Manual Review,775
0,0.12125948715550793,Low Risk,Manual Review,783
0,0.11891463382335878,Low Risk,Manual Review,785
1,0.3268207470858306,Very High Risk,Reject,670
0,0.18166967963244537,Medium Risk,Manual Review,750
0,0.054016609418129906,Very Low Risk,Approve,820
0,0.466695582445374,Very High Risk,Reject,593
0,0.19441895556966962,Medium Risk,Manual Review,743
0,0.36016943527682577,Very High Risk,Reject,652
0,0.5221361471679121,Very High Risk,Reject,563
0,0.34719557508990184,Very High Risk,Reject,659
0,0.08220620065913374,Very Low Risk,Approve,805
1,0.1729364513408063,Medium Risk,Manual Review,755
0,0.23898996627710606,High Risk,Manual Review,719
1,0.2593623751749295,High Risk,Reject,707
0,0.2818841288000467,High Risk,Reject,695
1,0.07197780025418302,Very Low Risk,Approve,810
1,0.11422439784152118,Low Risk,Manual Review,787
0,0.049584693906688376,Very Low Risk,Approve,823
0,0.4033564655315805,Very High Risk,Reject,628
0,0.09563941019774319,Low Risk,Approve,797
0,0.04845677485117288,Very Low Risk,Approve,823
0,0.17075908883633117,Medium Risk,Manual Review,756
0,0.06854744077688758,Very Low Risk,Approve,812
0,0.14240142034000508,Low Risk,Manual Review,772
0,0.048939041053621006,Very Low Risk,Approve,823
0,0.23580666856687865,High Risk,Manual Review,720
0,0.463575990848513,Very High Risk,Reject,595
1,0.33474768365610413,Very High Risk,Reject,666
0,0.22177962655005617,High Risk,Manual Review,728
0,0.1741139716902085,Medium Risk,Manual Review,754
0,0.43772572388883446,Very High Risk,Reject,609
1,0.4293625182082195,Very High Risk,Reject,614
0,0.24738274927162165,High Risk,Manual Review,714
1,0.5492250521269396,Very High Risk,Reject,548
1,0.246245743445857,High Risk,Manual Review,715
0,0.16517599532235586,Medium Risk,Manual Review,759
0,0.13750297125109892,Low Risk,Manual Review,774
1,0.42882112077843815,Very High Risk,Reject,614
0,0.042854051009294854,Very Low Risk,Approve,826
0,0.2238793367543162,High Risk,Manual Review,727
0,0.10153651387747252,Low Risk,Manual Review,794
0,0.18370888173887753,Medium Risk,Manual Review,749
0,0.08053546712254538,Very Low Risk,Approve,806
0,0.05942509718729749,Very Low Risk,Approve,817
0,0.12449109918932653,Low Risk,Manual Review,782
0,0.10277200773091402,Low Risk,Manual Review,793
0,0.225916606588415,High Risk,Manual Review,726
0,0.039979661366586206,Very Low Risk,Approve,828
1,0.4459514302663006,Very High Risk,Reject,605
0,0.41022870481650975,Very High Risk,Reject,624
0,0.0735804872663789,Very Low Risk,Approve,810
1,0.20139602062972312,Medium Risk,Manual Review,739
0,0.043946364903453494,Very Low Risk,Approve,826
0,0.3358545371940443,Very High Risk,Reject,665
0,0.39933453380736683,Very High Risk,Reject,630
0,0.05477638794056297,Very Low Risk,Approve,820
0,0.14372079090845494,Low Risk,Manual Review,771
1,0.3777009365584007,Very High Risk,Reject,642
0,0.06480789297620658,Very Low Risk,Approve,814
0,0.27575046739235387,High Risk,Reject,698
0,0.344045904255576,Very High Risk,Reject,661
0,0.1314354125961065,Low Risk,Manual Review,778
0,0.3799253946976631,Very High Risk,Reject,641
0,0.04656366393155748,Very Low Risk,Approve,824
0,0.04143409614107406,Very Low Risk,Approve,827
0,0.0999976676884878,Low Risk,Approve,795
0,0.16328404729583607,Medium Risk,Manual Review,760
1,0.5579308477791525,Very High Risk,Reject,543
0,0.10211142212236743,Low Risk,Manual Review,794
1,0.36890799198245133,Very High Risk,Reject,647
0,0.07765842454356708,Very Low Risk,Approve,807
0,0.06368264800407482,Very Low Risk,Approve,815
0,0.23496355378426126,High Risk,Manual Review,721
0,0.13752031688704544,Low Risk,Manual Review,774
1,0.06198867257253739,Very Low Risk,Approve,816
0,0.12919808693807971,Low Risk,Manual Review,779
0,0.231716825784611,High Risk,Manual Review,723
0,0.2861885259435015,High Risk,Reject,693
1,0.32176913510111166,Very High Risk,Reject,673
0,0.08676280742910379,Very Low Risk,Approve,802
0,0.26597304156259793,High Risk,Reject,704
0,0.12345708631983156,Low Risk,Manual Review,782
0,0.3020433933412219,High Risk,Reject,684
1,0.397505394889076,Very High Risk,Reject,631
0,0.13109152525771614,Low Risk,Manual Review,778
0,0.11547496087752339,Low Risk,Manual Review,786
0,0.2654661750410102,High Risk,Reject,704
0,0.08044761928061875,Very Low Risk,Approve,806
0,0.20028623326016368,Medium Risk,Manual Review,740
0,0.05670389643545764,Very Low Risk,Approve,819
0,0.2610578456245228,High Risk,Reject,706
1,0.16098257337856903,Medium Risk,Manual Review,761
1,0.22373088945473005,High Risk,Manual Review,727
0,0.2260159135826222,High Risk,Manual Review,726
0,0.17946715405861663,Medium Risk,Manual Review,751
0,0.183997781576745,Medium Risk,Manual Review,749
0,0.11450984383932522,Low Risk,Manual Review,787
1,0.264455783148339,High Risk,Reject,705
0,0.12935170189774164,Low Risk,Manual Review,779
0,0.11664308482168978,Low Risk,Manual Review,786
0,0.10079635258532786,Low Risk,Manual Review,795
1,0.34699802485104164,Very High Risk,Reject,659
0,0.3795353841234469,Very High Risk,Reject,641
0,0.27994755899483165,High Risk,Reject,696
0,0.2149552464891716,High Risk,Manual Review,732
1,0.3416363987585243,Very High Risk,Reject,662
0,0.06975106008014999,Very Low Risk,Approve,812
0,0.044398083192732835,Very Low Risk,Approve,826
0,0.23419352607486174,High Risk,Manual Review,721
0,0.12224090503159887,Low Risk,Manual Review,783
1,0.1303723915096806,Low Risk,Manual Review,778
0,0.11403650012298248,Low Risk,Manual Review,787
0,0.12900463299720868,Low Risk,Manual Review,779
1,0.4144767023966544,Very High Risk,Reject,622
0,0.2656921883592466,High Risk,Reject,704
0,0.12228341981149511,Low Risk,Manual Review,783
0,0.16189617440840393,Medium Risk,Manual Review,761
1,0.16759007416759236,Medium Risk,Manual Review,758
0,0.03252302288022865,Very Low Risk,Approve,832
0,0.024178985815439428,Very Low Risk,Approve,837
0,0.06109596778040561,Very Low Risk,Approve,816
0,0.29492811658097545,High Risk,Reject,688
0,0.047569912708754554,Very Low Risk,Approve,824
0,0.4250919473546822,Very High Risk,Reject,616
0,0.28544985086595276,High Risk,Reject,693
0,0.05046417365797992,Very Low Risk,Approve,822
0,0.39745732094537195,Very High Risk,Reject,631
0,0.25027019724693805,High Risk,Reject,712
1,0.2574099311659055,High Risk,Reject,708
0,0.05844736018492789,Very Low Risk,Approve,818
0,0.39298840884216873,Very High Risk,Reject,634
0,0.46437995073242966,Very High Risk,Reject,595
0,0.3232644022681178,Very High Risk,Reject,672
0,0.12702819959387587,Low Risk,Manual Review,780
0,0.31499856348439786,Very High Risk,Reject,677
0,0.11573180353289797,Low Risk,Manual Review,786
1,0.4233021521350119,Very High Risk,Reject,617
0,0.1578536735339472,Medium Risk,Manual Review,763
1,0.27334296731690205,High Risk,Reject,700
0,0.30612963753851696,High Risk,Reject,682
0,0.2621667962956209,High Risk,Reject,706
0,0.023094075008939112,Very Low Risk,Approve,837
1,0.08199965457447933,Very Low Risk,Approve,805
0,0.3061609160274164,High Risk,Reject,682
0,0.5514876882967437,Very High Risk,Reject,547
0,0.210859068261722,Medium Risk,Manual Review,734
0,0.1506062470476754,Medium Risk,Manual Review,767
0,0.32856428670397936,Very High Risk,Reject,669
1,0.15852569322490395,Medium Risk,Manual Review,763
0,0.16109817224848755,Medium Risk,Manual Review,761
0,0.19017828220109412,Medium Risk,Manual Review,745
0,0.030762820023876966,Very Low Risk,Approve,833
0,0.15637747188089965,Medium Risk,Manual Review,764
1,0.4346345685380655,Very High Risk,Reject,611
0,0.2739689428505349,High Risk,Reject,699
0,0.0793453740645012,Very Low Risk,Approve,806
0,0.30681987675929634,High Risk,Reject,681
0,0.09989420990801105,Low Risk,Approve,795
0,0.1293442561024686,Low Risk,Manual Review,779
0,0.06227009629465083,Very Low Risk,Approve,816
0,0.172656538645982,Medium Risk,Manual Review,755
1,0.029625220412783967,Very Low Risk,Approve,834
1,0.25249224610693594,High Risk,Reject,711
0,0.09844649755608506,Low Risk,Approve,796
